species,action,action_code,emotion,valid_frames,total_frames,json_path
DOG,앉는 동작,SIT,편안/안정,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-060876.json
DOG,앉는 동작,SIT,편안/안정,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-047640.json
DOG,앉는 동작,SIT,행복/즐거움,2,67,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-053591.json
DOG,앉는 동작,SIT,편안/안정,13,113,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091529.json
DOG,앉는 동작,SIT,편안/안정,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099115.json
DOG,앉는 동작,SIT,행복/즐거움,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-078401.json
DOG,앉는 동작,SIT,편안/안정,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-041574.json
DOG,앉는 동작,SIT,편안/안정,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-018530.json
DOG,앉는 동작,SIT,편안/안정,13,93,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-035821.json
DOG,앉는 동작,SIT,편안/안정,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091471.json
DOG,앉는 동작,SIT,편안/안정,13,93,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-093952.json
DOG,앉는 동작,SIT,행복/즐거움,13,113,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-068822.json
DOG,앉는 동작,SIT,편안/안정,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-079065.json
DOG,앉는 동작,SIT,편안/안정,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-021486.json
DOG,앉는 동작,SIT,편안/안정,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-045208.json
DOG,앉는 동작,SIT,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090517.json
DOG,앉는 동작,SIT,화남/불쾌,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-079726.json
DOG,앉는 동작,SIT,편안/안정,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-079719.json
DOG,앉는 동작,SIT,편안/안정,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-053261.json
DOG,앉는 동작,SIT,편안/안정,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-035232.json
DOG,앉는 동작,SIT,편안/안정,13,138,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-066767.json
DOG,앉는 동작,SIT,편안/안정,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-072989.json
DOG,앉는 동작,SIT,편안/안정,13,80,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-071444.json
DOG,앉는 동작,SIT,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-033159.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098133.json
DOG,앉는 동작,SIT,편안/안정,13,128,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-067435.json
DOG,앉는 동작,SIT,편안/안정,13,114,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-079895.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090234.json
DOG,앉는 동작,SIT,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-081161.json
DOG,앉는 동작,SIT,편안/안정,13,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-071918.json
DOG,앉는 동작,SIT,행복/즐거움,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090150.json
DOG,앉는 동작,SIT,불안/슬픔,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-045068.json
DOG,앉는 동작,SIT,행복/즐거움,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-101760.json
DOG,앉는 동작,SIT,행복/즐거움,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090618.json
DOG,앉는 동작,SIT,편안/안정,13,92,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098209.json
DOG,앉는 동작,SIT,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-043790.json
DOG,앉는 동작,SIT,편안/안정,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-031401.json
DOG,앉는 동작,SIT,편안/안정,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-044672.json
DOG,앉는 동작,SIT,편안/안정,13,91,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-100470.json
DOG,앉는 동작,SIT,불안/슬픔,13,119,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-016446.json
DOG,앉는 동작,SIT,편안/안정,13,106,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-020995.json
DOG,앉는 동작,SIT,편안/안정,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-016110.json
DOG,앉는 동작,SIT,행복/즐거움,13,92,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-038124.json
DOG,앉는 동작,SIT,편안/안정,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-034250.json
DOG,앉는 동작,SIT,편안/안정,13,79,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-100135.json
DOG,앉는 동작,SIT,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-052989.json
DOG,앉는 동작,SIT,행복/즐거움,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-046072.json
DOG,앉는 동작,SIT,편안/안정,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-033746.json
DOG,앉는 동작,SIT,편안/안정,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-023775.json
DOG,앉는 동작,SIT,편안/안정,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-102140.json
DOG,앉는 동작,SIT,편안/안정,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-016107.json
DOG,앉는 동작,SIT,편안/안정,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-025596.json
DOG,앉는 동작,SIT,편안/안정,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-045319.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098412.json
DOG,앉는 동작,SIT,편안/안정,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-022616.json
DOG,앉는 동작,SIT,행복/즐거움,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-027456.json
DOG,앉는 동작,SIT,행복/즐거움,2,108,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/20201120_dog-sit-001889.mp4.json
DOG,앉는 동작,SIT,편안/안정,13,121,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-069101.json
DOG,앉는 동작,SIT,편안/안정,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-088892.json
DOG,앉는 동작,SIT,행복/즐거움,13,93,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-060699.json
DOG,앉는 동작,SIT,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-087771.json
DOG,앉는 동작,SIT,편안/안정,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-027361.json
DOG,앉는 동작,SIT,행복/즐거움,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-088115.json
DOG,앉는 동작,SIT,편안/안정,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099579.json
DOG,앉는 동작,SIT,편안/안정,13,137,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-063281.json
DOG,앉는 동작,SIT,행복/즐거움,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-022232.json
DOG,앉는 동작,SIT,행복/즐거움,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-020397.json
DOG,앉는 동작,SIT,편안/안정,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-079217.json
DOG,앉는 동작,SIT,편안/안정,13,76,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-050508.json
DOG,앉는 동작,SIT,편안/안정,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-050879.json
DOG,앉는 동작,SIT,편안/안정,13,114,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-075254.json
DOG,앉는 동작,SIT,편안/안정,13,119,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-081938.json
DOG,앉는 동작,SIT,행복/즐거움,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-084506.json
DOG,앉는 동작,SIT,편안/안정,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-070291.json
DOG,앉는 동작,SIT,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098176.json
DOG,앉는 동작,SIT,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-065351.json
DOG,앉는 동작,SIT,편안/안정,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-078764.json
DOG,앉는 동작,SIT,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090135.json
DOG,앉는 동작,SIT,편안/안정,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-045504.json
DOG,앉는 동작,SIT,행복/즐거움,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-046451.json
DOG,앉는 동작,SIT,편안/안정,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-025196.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099225.json
DOG,앉는 동작,SIT,편안/안정,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091605.json
DOG,앉는 동작,SIT,편안/안정,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-067745.json
DOG,앉는 동작,SIT,화남/불쾌,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-046513.json
DOG,앉는 동작,SIT,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-093934.json
DOG,앉는 동작,SIT,행복/즐거움,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-027350.json
DOG,앉는 동작,SIT,편안/안정,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099872.json
DOG,앉는 동작,SIT,편안/안정,12,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-032734.json
DOG,앉는 동작,SIT,행복/즐거움,13,71,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-085140.json
DOG,앉는 동작,SIT,편안/안정,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099904.json
DOG,앉는 동작,SIT,편안/안정,13,130,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-022498.json
DOG,앉는 동작,SIT,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-092763.json
DOG,앉는 동작,SIT,행복/즐거움,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-093988.json
DOG,앉는 동작,SIT,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090590.json
DOG,앉는 동작,SIT,행복/즐거움,13,106,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-072679.json
DOG,앉는 동작,SIT,편안/안정,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-102503.json
DOG,앉는 동작,SIT,편안/안정,13,114,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-087299.json
DOG,앉는 동작,SIT,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-079637.json
DOG,앉는 동작,SIT,편안/안정,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-012635.json
DOG,앉는 동작,SIT,편안/안정,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-081308.json
DOG,앉는 동작,SIT,편안/안정,13,134,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091907.json
DOG,앉는 동작,SIT,편안/안정,13,80,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-035568.json
DOG,앉는 동작,SIT,편안/안정,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-092087.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-031377.json
DOG,앉는 동작,SIT,편안/안정,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099521.json
DOG,앉는 동작,SIT,편안/안정,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-043143.json
DOG,앉는 동작,SIT,불안/슬픔,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-059046.json
DOG,앉는 동작,SIT,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-021392.json
DOG,앉는 동작,SIT,편안/안정,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-092057.json
DOG,앉는 동작,SIT,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-073886.json
DOG,앉는 동작,SIT,편안/안정,13,50,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-048868.json
DOG,앉는 동작,SIT,편안/안정,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-080261.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091233.json
DOG,앉는 동작,SIT,편안/안정,13,135,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-088639.json
DOG,앉는 동작,SIT,편안/안정,13,114,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-012335.json
DOG,앉는 동작,SIT,불안/슬픔,13,147,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-017238.json
DOG,앉는 동작,SIT,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-047781.json
DOG,앉는 동작,SIT,편안/안정,13,119,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-092206.json
DOG,앉는 동작,SIT,편안/안정,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-100404.json
DOG,앉는 동작,SIT,편안/안정,13,86,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-023839.json
DOG,앉는 동작,SIT,편안/안정,13,97,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098085.json
DOG,앉는 동작,SIT,편안/안정,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099563.json
DOG,앉는 동작,SIT,편안/안정,13,106,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-085277.json
DOG,앉는 동작,SIT,편안/안정,13,84,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-070774.json
DOG,앉는 동작,SIT,행복/즐거움,13,107,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099616.json
DOG,앉는 동작,SIT,편안/안정,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098522.json
DOG,앉는 동작,SIT,편안/안정,13,128,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-031978.json
DOG,앉는 동작,SIT,행복/즐거움,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-063718.json
DOG,앉는 동작,SIT,편안/안정,13,112,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-054508.json
DOG,앉는 동작,SIT,편안/안정,13,82,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-089401.json
DOG,앉는 동작,SIT,편안/안정,13,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098528.json
DOG,앉는 동작,SIT,편안/안정,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091900.json
DOG,앉는 동작,SIT,불안/슬픔,13,122,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-050058.json
DOG,앉는 동작,SIT,편안/안정,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091060.json
DOG,앉는 동작,SIT,편안/안정,13,89,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-053835.json
DOG,앉는 동작,SIT,편안/안정,13,100,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090998.json
DOG,앉는 동작,SIT,편안/안정,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-069268.json
DOG,앉는 동작,SIT,행복/즐거움,13,111,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-053864.json
DOG,앉는 동작,SIT,불안/슬픔,13,77,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-079535.json
DOG,앉는 동작,SIT,편안/안정,10,77,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/20201202_dog-sit-003683.mp4.json
DOG,앉는 동작,SIT,편안/안정,13,81,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-019172.json
DOG,앉는 동작,SIT,행복/즐거움,13,104,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098538.json
DOG,앉는 동작,SIT,행복/즐거움,1,94,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/20201120_dog-sit-001515.mp4.json
DOG,앉는 동작,SIT,불안/슬픔,13,83,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-045933.json
DOG,앉는 동작,SIT,행복/즐거움,13,88,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-068150.json
DOG,앉는 동작,SIT,편안/안정,13,99,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-083680.json
DOG,앉는 동작,SIT,행복/즐거움,13,103,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-007712.json
DOG,앉는 동작,SIT,편안/안정,13,90,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-013715.json
DOG,앉는 동작,SIT,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-098470.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099634.json
DOG,앉는 동작,SIT,편안/안정,13,73,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-066087.json
DOG,앉는 동작,SIT,불안/슬픔,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-016664.json
DOG,앉는 동작,SIT,행복/즐거움,13,102,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-047497.json
DOG,앉는 동작,SIT,편안/안정,13,98,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-033435.json
DOG,앉는 동작,SIT,편안/안정,13,95,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-051715.json
DOG,앉는 동작,SIT,편안/안정,13,109,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099614.json
DOG,앉는 동작,SIT,편안/안정,13,85,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-045245.json
DOG,앉는 동작,SIT,편안/안정,13,96,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090205.json
DOG,앉는 동작,SIT,편안/안정,13,92,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-088781.json
DOG,앉는 동작,SIT,편안/안정,13,87,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-091792.json
DOG,앉는 동작,SIT,편안/안정,13,121,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-039669.json
DOG,앉는 동작,SIT,행복/즐거움,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099996.json
DOG,앉는 동작,SIT,편안/안정,13,131,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-021831.json
DOG,앉는 동작,SIT,편안/안정,13,110,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-099608.json
DOG,앉는 동작,SIT,편안/안정,13,101,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-101384.json
DOG,앉는 동작,SIT,편안/안정,13,111,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-090112.json
DOG,앉는 동작,SIT,편안/안정,13,148,/home/hajun/dev_ws/pet-care-robot/data/Training/DOG/labels/SIT/dog-sit-015633.json
